x,y,w,h
0.497222,0.455172,0.322222,0.07931
0.594444,0.590086,0.322222,0.078448
0.710417,0.355172,0.3625,0.082759
0.582639,0.365517,0.318056,0.081034
0.443056,0.4375,0.341667,0.080172
0.423611,0.388362,0.322222,0.081897
0.402083,0.384914,0.320833,0.088793
0.375,0.417672,0.336111,0.088793
0.647917,0.369828,0.326389,0.089655
0.480556,0.455172,0.319444,0.082759
0.503472,0.459914,0.298611,0.083621
0.422222,0.453448,0.336111,0.084483
0.595833,0.442672,0.319444,0.081897
0.60625,0.45,0.306944,0.077586
0.459028,0.46681,0.3375,0.093966
0.5375,0.497845,0.316667,0.085345
0.48125,0.482328,0.245833,0.097414
0.461111,0.509914,0.283333,0.090517
0.554167,0.553879,0.272222,0.102586
0.434028,0.384914,0.265278,0.076724
0.629861,0.428879,0.306944,0.10431
0.448611,0.438793,0.280556,0.077586
0.499306,0.430603,0.259722,0.087069
0.443056,0.494828,0.283333,0.089655
0.555556,0.534914,0.283333,0.090517
0.258333,0.398276,0.286111,0.098276
0.4875,0.461638,0.269444,0.09569
0.390972,0.502155,0.2875,0.088793
0.584028,0.4875,0.293056,0.075
0.634722,0.460776,0.294444,0.092241
0.466667,0.447414,0.288889,0.086207
0.401389,0.373707,0.297222,0.083621
0.534722,0.468966,0.294444,0.072414
0.575694,0.478017,0.304167,0.081897
0.435417,0.47069,0.304167,0.087931
0.63125,0.493103,0.290278,0.089655
0.465972,0.471983,0.301389,0.081897
0.351389,0.476293,0.302778,0.09569
0.486806,0.457759,0.281944,0.106897
0.482639,0.415517,0.301389,0.074138
0.507639,0.384483,0.3125,0.077586
0.439583,0.407759,0.293056,0.087931
0.572917,0.372845,0.298611,0.092241
0.566667,0.475431,0.355556,0.09569
0.433333,0.484483,0.3,0.089655
0.597917,0.393103,0.306944,0.086207
0.511806,0.42069,0.2875,0.089655
0.416667,0.459052,0.297222,0.088793
0.643056,0.371983,0.297222,0.092241
0.456944,0.456034,0.294444,0.096552
0.526389,0.37931,0.288889,0.106897
0.619444,0.430603,0.266667,0.099138
0.596528,0.471121,0.276389,0.092241
0.590278,0.458621,0.280556,0.089655
0.490278,0.390517,0.277778,0.087931
0.633333,0.296983,0.330556,0.076724
0.5125,0.39569,0.361111,0.075862
0.482639,0.418103,0.348611,0.067241
0.509722,0.410345,0.352778,0.067241
0.480556,0.426724,0.358333,0.07931
0.529861,0.468966,0.345833,0.07931
0.504167,0.406466,0.413889,0.062931
0.267361,0.343103,0.354167,0.074138
0.581944,0.471983,0.422222,0.071552
0.573611,0.473707,0.347222,0.080172
0.553472,0.318534,0.365278,0.075
0.488889,0.45,0.383333,0.074138
0.397222,0.460345,0.338889,0.074138
0.519444,0.421121,0.338889,0.076724
0.383333,0.53319,0.338889,0.078448
0.384028,0.428448,0.356944,0.087931
0.544444,0.40819,0.463889,0.05431
0.457639,0.49181,0.340278,0.066379
0.526389,0.455172,0.375,0.067241
0.499306,0.443534,0.354167,0.076724
0.528472,0.426724,0.356944,0.075862
0.521528,0.440517,0.345833,0.077586
0.372917,0.384914,0.359722,0.071552
0.593056,0.466379,0.372222,0.07069
0.442361,0.449569,0.348611,0.076724
0.532639,0.453017,0.3375,0.076724
0.571528,0.390517,0.351389,0.091379
0.517361,0.452586,0.326389,0.07931
0.422917,0.459914,0.343056,0.080172
0.500694,0.459914,0.368056,0.076724
0.572917,0.383621,0.340278,0.068966
0.38125,0.512069,0.331944,0.068966
0.678472,0.453448,0.359722,0.086207
0.542361,0.579741,0.356944,0.087069
0.547917,0.461638,0.343056,0.078448
0.471528,0.438362,0.279167,0.092241
0.479861,0.424138,0.290278,0.084483
0.43125,0.34181,0.279167,0.090517
0.449306,0.415517,0.284722,0.087931
0.527083,0.449138,0.268056,0.087931
0.43125,0.461638,0.265278,0.088793
0.25625,0.393966,0.276389,0.101724
0.35625,0.385776,0.273611,0.099138
0.456944,0.471552,0.288889,0.087931
0.470139,0.526724,0.281944,0.1
0.321528,0.295259,0.276389,0.100862
0.427778,0.475,0.261111,0.089655
0.456944,0.455603,0.277778,0.081897
0.578472,0.561207,0.329167,0.081034
0.519444,0.4625,0.319444,0.081897
0.632639,0.55819,0.315278,0.078448
0.515972,0.468534,0.315278,0.073276
0.43125,0.468534,0.301389,0.075
0.535417,0.406897,0.318056,0.074138
0.604861,0.488362,0.331944,0.073276
0.700694,0.296552,0.326389,0.084483
0.525,0.392672,0.394444,0.080172
0.461806,0.425,0.406944,0.060345
0.495833,0.517241,0.413889,0.072414
0.639583,0.435776,0.4125,0.068103
0.456944,0.289655,0.411111,0.060345
0.629861,0.399569,0.398611,0.078448
0.3875,0.432759,0.336111,0.082759
0.490278,0.459052,0.302778,0.081897
0.715972,0.368966,0.343056,0.086207
0.486111,0.418103,0.322222,0.072414
0.689583,0.366379,0.359722,0.07931
0.427083,0.333621,0.340278,0.081034
0.544444,0.349569,0.322222,0.069828
0.546528,0.420259,0.345833,0.071552
0.422917,0.468966,0.320833,0.087931
0.599306,0.499569,0.343056,0.081897
0.417361,0.453017,0.340278,0.078448
0.610417,0.374569,0.315278,0.090517
0.432639,0.492241,0.3375,0.081034
0.501389,0.526293,0.330556,0.083621
0.365278,0.441379,0.266667,0.091379
0.739583,0.564224,0.329167,0.080172
0.511111,0.469828,0.327778,0.077586
0.422917,0.434052,0.281944,0.092241
0.583333,0.359052,0.280556,0.097414
0.431944,0.452155,0.294444,0.088793
0.540278,0.448276,0.286111,0.091379
0.688194,0.563362,0.273611,0.092241
0.625694,0.403017,0.276389,0.092241
0.5625,0.375431,0.277778,0.106034
0.542361,0.434052,0.334722,0.081897
0.5125,0.421983,0.344444,0.087069
0.420139,0.438362,0.3125,0.071552
0.463889,0.505172,0.302778,0.082759
0.483333,0.465517,0.305556,0.07931
0.559722,0.452586,0.316667,0.072414
0.544444,0.478017,0.3,0.081897
0.515972,0.482759,0.306944,0.081034
0.460417,0.456466,0.306944,0.083621
0.51875,0.559052,0.315278,0.075
0.459722,0.457759,0.319444,0.074138
0.473611,0.45819,0.311111,0.085345
0.447222,0.4375,0.322222,0.090517
0.533333,0.531897,0.319444,0.084483
0.380556,0.542672,0.305556,0.088793
0.38125,0.468534,0.3125,0.085345
0.439583,0.504741,0.309722,0.080172
0.470139,0.45819,0.315278,0.09569
0.436111,0.505603,0.313889,0.097414
0.557639,0.473707,0.323611,0.083621
0.384722,0.430603,0.255556,0.097414
0.429167,0.338793,0.258333,0.12069
0.428472,0.484914,0.331944,0.087069
0.46875,0.430172,0.315278,0.075862
0.577778,0.426724,0.394444,0.062069
0.440972,0.376724,0.368056,0.060345
0.440972,0.486207,0.365278,0.072414
0.556944,0.413793,0.369444,0.072414
0.774306,0.456034,0.320833,0.074138
0.571528,0.430172,0.390278,0.07931
0.515972,0.514224,0.395833,0.088793
0.388194,0.431466,0.3875,0.071552
0.497222,0.452155,0.375,0.078448
0.463194,0.467241,0.354167,0.082759
0.533333,0.472845,0.352778,0.076724
0.469444,0.490517,0.372222,0.065517
0.39375,0.457759,0.376389,0.075862
0.461111,0.452586,0.386111,0.063793
0.504861,0.407328,0.368056,0.080172
0.519444,0.340948,0.363889,0.078448
0.354861,0.361207,0.390278,0.07931
0.436111,0.474138,0.377778,0.086207
0.51875,0.464224,0.395833,0.066379
0.538194,0.421121,0.373611,0.073276
0.466667,0.430603,0.397222,0.076724
0.64375,0.307759,0.3625,0.074138
0.391667,0.455172,0.397222,0.077586
0.225694,0.314655,0.3875,0.084483
0.465278,0.603879,0.363889,0.068103
0.445139,0.45819,0.356944,0.076724
0.490278,0.476293,0.375,0.087069
0.466667,0.434914,0.391667,0.075
0.351389,0.396121,0.3,0.088793
0.4625,0.476724,0.302778,0.086207
0.465972,0.463793,0.304167,0.075862
0.468056,0.324138,0.305556,0.094828
0.474306,0.423707,0.301389,0.075
0.470139,0.495259,0.293056,0.085345
0.470833,0.409483,0.294444,0.086207
0.474306,0.460776,0.295833,0.085345
0.490972,0.482759,0.326389,0.081034
0.417361,0.468966,0.298611,0.081034
0.50625,0.437931,0.304167,0.105172
0.506944,0.388362,0.436111,0.076724
0.466667,0.465517,0.436111,0.056897
0.472222,0.49181,0.416667,0.075
0.518056,0.448276,0.352778,0.072414
0.256944,0.490517,0.361111,0.077586
0.446528,0.490086,0.3375,0.081897
0.424306,0.466379,0.373611,0.068966
0.468056,0.505603,0.377778,0.066379
0.4875,0.421121,0.352778,0.078448
0.465278,0.424569,0.455556,0.068103
0.506944,0.405172,0.411111,0.068966
0.726389,0.543534,0.352778,0.066379
0.446528,0.467672,0.376389,0.078448
0.561111,0.449138,0.344444,0.07069
0.466667,0.488362,0.344444,0.076724
0.491667,0.448276,0.361111,0.07069
0.451389,0.475,0.377778,0.081034
0.511806,0.434052,0.376389,0.076724
0.570833,0.341379,0.341667,0.074138
0.593056,0.463362,0.330556,0.076724
0.557639,0.402155,0.340278,0.090517
0.357639,0.303448,0.329167,0.086207
0.53125,0.457759,0.334722,0.084483
0.46875,0.513362,0.351389,0.085345
0.495139,0.42069,0.351389,0.081034
0.527778,0.419828,0.372222,0.07931
0.524306,0.40819,0.3375,0.078448
0.588194,0.471983,0.359722,0.071552
0.4875,0.468966,0.355556,0.082759
0.432639,0.378448,0.359722,0.072414
0.272917,0.564655,0.348611,0.086207
0.509722,0.434914,0.355556,0.080172
0.461806,0.484483,0.3375,0.096552
0.324306,0.423276,0.356944,0.087931
0.503472,0.450431,0.348611,0.066379
0.381944,0.428448,0.35,0.07069
0.460417,0.455172,0.345833,0.084483
0.420833,0.409914,0.338889,0.087069
0.46875,0.457328,0.345833,0.068103
0.556944,0.422845,0.344444,0.066379
0.4125,0.34181,0.222222,0.121552
0.45,0.385345,0.211111,0.143103
0.502083,0.437931,0.318056,0.087931
0.478472,0.481897,0.345833,0.074138
0.359722,0.4875,0.330556,0.069828
0.494444,0.472845,0.344444,0.075
0.665972,0.399138,0.3375,0.077586
0.575,0.430603,0.363889,0.066379
0.520139,0.447845,0.323611,0.081897
0.479861,0.507328,0.326389,0.076724
0.497222,0.470259,0.316667,0.073276
0.40625,0.452586,0.373611,0.074138
0.6125,0.380172,0.375,0.075862
0.447917,0.536207,0.345833,0.084483
0.557639,0.463362,0.323611,0.078448
0.69375,0.4875,0.323611,0.076724
0.463194,0.443103,0.351389,0.081034
0.438194,0.392241,0.354167,0.072414
0.425694,0.464224,0.356944,0.085345
0.550694,0.453448,0.401389,0.07069
0.461111,0.47931,0.35,0.081034
0.484028,0.459483,0.343056,0.084483
0.557639,0.414224,0.379167,0.075
0.434722,0.399569,0.338889,0.075
0.549306,0.397845,0.354167,0.071552
0.622222,0.487069,0.372222,0.087931
0.423611,0.488793,0.375,0.067241
0.571528,0.443534,0.345833,0.064655
0.460417,0.457759,0.323611,0.065517
0.425,0.454741,0.361111,0.078448
0.443056,0.436207,0.383333,0.074138
0.441667,0.45,0.4,0.093103
0.5125,0.472845,0.352778,0.081897
0.609028,0.460776,0.329167,0.090517
0.542361,0.487069,0.359722,0.082759
0.578472,0.383621,0.354167,0.084483
0.561111,0.496552,0.377778,0.081034
0.494444,0.441379,0.361111,0.081034
0.472222,0.455603,0.377778,0.071552
0.61875,0.363793,0.373611,0.068966
0.627778,0.409914,0.333333,0.083621
0.656944,0.547845,0.327778,0.078448
0.583333,0.444828,0.386111,0.067241
0.366667,0.412069,0.344444,0.07069
0.518056,0.394828,0.319444,0.07069
0.527778,0.405172,0.313889,0.081034
0.439583,0.504741,0.315278,0.081897
0.504167,0.427155,0.380556,0.066379
0.534028,0.431897,0.331944,0.075862
0.607639,0.340517,0.354167,0.067241
0.515972,0.453879,0.331944,0.073276
0.495139,0.488362,0.379167,0.080172
0.431944,0.374569,0.341667,0.075
0.402083,0.418966,0.323611,0.072414
0.523611,0.458621,0.361111,0.07931
0.620833,0.44181,0.325,0.090517
0.39375,0.433621,0.326389,0.084483
0.259722,0.493966,0.325,0.07931
0.684028,0.425,0.329167,0.087931
0.424306,0.435776,0.334722,0.080172
0.438889,0.454741,0.327778,0.078448
0.304861,0.52931,0.298611,0.098276
0.469444,0.47069,0.3,0.075862
0.658333,0.45,0.3,0.082759
0.361111,0.440517,0.3,0.086207
0.504861,0.370259,0.295833,0.097414
0.598611,0.478017,0.291667,0.093966
0.520833,0.478879,0.294444,0.090517
0.561806,0.464224,0.318056,0.092241
0.522917,0.487069,0.279167,0.1
0.388194,0.494397,0.293056,0.093966
0.461806,0.446121,0.326389,0.092241
0.452778,0.435345,0.297222,0.077586
0.611806,0.509483,0.295833,0.094828
0.436806,0.484483,0.293056,0.101724
0.350694,0.397845,0.3625,0.069828
0.43125,0.435345,0.331944,0.089655
0.572222,0.506034,0.397222,0.068966
0.467361,0.473276,0.348611,0.065517
0.509722,0.459483,0.355556,0.082759
0.465972,0.459483,0.334722,0.072414
0.48125,0.415086,0.3375,0.075
0.461806,0.428879,0.343056,0.073276
0.604167,0.506466,0.327778,0.068103
0.408333,0.449138,0.361111,0.091379
0.359722,0.429741,0.338889,0.090517
0.624306,0.415086,0.3625,0.062931
0.509028,0.393534,0.345833,0.081897
0.368056,0.468966,0.330556,0.072414
0.520139,0.471121,0.343056,0.075
0.444444,0.462069,0.336111,0.087931
0.452083,0.480172,0.334722,0.072414
0.497222,0.389655,0.369444,0.068966
0.549306,0.471983,0.370833,0.075
0.634722,0.479741,0.338889,0.088793
0.539583,0.424569,0.343056,0.073276
0.470833,0.382759,0.327778,0.075862
0.461806,0.514224,0.3375,0.083621
0.427083,0.472845,0.365278,0.071552
0.544444,0.471552,0.352778,0.077586
0.479861,0.449569,0.3625,0.069828
0.513889,0.511207,0.338889,0.082759
0.489583,0.390948,0.345833,0.078448
0.29375,0.412931,0.406944,0.07069
0.434722,0.357759,0.408333,0.062069
0.39375,0.414224,0.398611,0.076724
0.497917,0.473276,0.415278,0.072414
0.509028,0.424138,0.415278,0.067241
0.472222,0.484052,0.408333,0.057759
0.564583,0.443103,0.4375,0.063793
0.432639,0.493103,0.345833,0.068966
0.65625,0.331897,0.340278,0.089655
0.554167,0.553448,0.330556,0.065517
0.6375,0.485345,0.319444,0.082759
0.345833,0.498707,0.327778,0.081897
0.474306,0.447845,0.329167,0.078448
0.638194,0.475862,0.3375,0.084483
0.538889,0.435345,0.344444,0.074138
0.524306,0.395259,0.329167,0.080172
0.566667,0.450862,0.380556,0.077586
0.598611,0.314224,0.386111,0.078448
0.647222,0.496983,0.322222,0.081897
0.450694,0.514655,0.3125,0.07931
0.261111,0.493103,0.333333,0.081034
0.536111,0.498276,0.344444,0.082759
0.526389,0.499138,0.325,0.082759
0.559722,0.411638,0.352778,0.076724
0.454861,0.448707,0.340278,0.076724
0.526389,0.436638,0.344444,0.064655
0.527083,0.452586,0.345833,0.084483
0.455556,0.526724,0.347222,0.096552
0.482639,0.439655,0.331944,0.084483
0.536111,0.45819,0.319444,0.083621
0.457639,0.428448,0.326389,0.084483
0.660417,0.375862,0.329167,0.087931
0.469444,0.482759,0.325,0.07931
0.674306,0.402586,0.3375,0.072414
0.611806,0.496121,0.329167,0.066379
0.542361,0.456466,0.351389,0.076724
0.511806,0.472845,0.331944,0.073276
0.527083,0.538793,0.368056,0.075862
0.460417,0.574569,0.359722,0.075
0.582639,0.509914,0.356944,0.083621
0.470139,0.346983,0.334722,0.078448
0.467361,0.470259,0.381944,0.078448
0.444444,0.442241,0.330556,0.084483
0.703472,0.440517,0.351389,0.07931
0.476389,0.500431,0.336111,0.087069
0.655556,0.375862,0.377778,0.074138
0.427778,0.478879,0.344444,0.085345
0.520139,0.453879,0.370833,0.090517
0.525694,0.44569,0.354167,0.07931
0.436806,0.480603,0.331944,0.081897
0.491667,0.4875,0.355556,0.081897
0.463889,0.454741,0.355556,0.083621
0.527778,0.484052,0.338889,0.066379
0.427778,0.474569,0.336111,0.085345
0.480556,0.321983,0.336111,0.080172
0.526389,0.473276,0.358333,0.07931
0.534722,0.475431,0.355556,0.080172
0.504861,0.492672,0.331944,0.092241
0.476389,0.46681,0.336111,0.081897
0.381944,0.483621,0.341667,0.081034
0.646528,0.384914,0.343056,0.090517
0.481944,0.438793,0.355556,0.067241
0.538889,0.406466,0.369444,0.068103
0.486111,0.487931,0.369444,0.065517
0.411806,0.462069,0.356944,0.086207
0.551389,0.440948,0.375,0.066379
0.457639,0.428879,0.373611,0.073276
0.498611,0.292241,0.388889,0.065517
0.458333,0.463362,0.402778,0.083621
0.524306,0.453448,0.370833,0.081034
0.470139,0.40819,0.398611,0.062931
0.481944,0.452586,0.380556,0.077586
0.471528,0.475431,0.356944,0.080172
0.504861,0.465517,0.393056,0.068966
0.630556,0.394397,0.355556,0.073276
0.570139,0.374569,0.393056,0.075
0.692361,0.556034,0.376389,0.067241
0.445833,0.465517,0.375,0.082759
0.511111,0.478448,0.372222,0.075862
0.554861,0.472414,0.398611,0.068966
0.526389,0.45,0.363889,0.067241
0.324306,0.428448,0.395833,0.068966
0.5,0.489655,0.369444,0.068966
0.497222,0.374569,0.405556,0.068103
0.475,0.558621,0.241667,0.115517
0.369444,0.371121,0.241667,0.119828
0.48125,0.456034,0.2625,0.106897
0.354861,0.457759,0.256944,0.1
0.51875,0.461207,0.243056,0.113793
0.626389,0.497845,0.255556,0.112931
0.457639,0.482328,0.476389,0.066379
0.607639,0.468966,0.468056,0.062069
0.53125,0.469828,0.440278,0.058621
0.461806,0.45,0.415278,0.058621
0.578472,0.507328,0.404167,0.073276
0.605556,0.498276,0.327778,0.077586
0.529861,0.456034,0.315278,0.077586
0.545139,0.331897,0.329167,0.07931
0.70625,0.494828,0.306944,0.081034
0.520139,0.509052,0.301389,0.073276
0.540278,0.47069,0.325,0.081034
0.526389,0.438793,0.316667,0.096552
0.425,0.510776,0.302778,0.080172
0.490972,0.592672,0.398611,0.068103
0.497222,0.4375,0.327778,0.080172
0.459028,0.45819,0.404167,0.088793
0.5125,0.452586,0.394444,0.063793
0.491667,0.446983,0.413889,0.064655
0.393056,0.505603,0.388889,0.066379
0.690972,0.356034,0.384722,0.081034
0.445833,0.52931,0.391667,0.068966
0.485417,0.434914,0.390278,0.062931
0.526389,0.427586,0.383333,0.056897
0.508333,0.418103,0.391667,0.074138
0.523611,0.461207,0.4,0.072414
0.531944,0.422845,0.405556,0.069828
0.570833,0.39569,0.422222,0.084483
0.475,0.462069,0.4,0.060345
0.377778,0.4875,0.313889,0.073276
0.446528,0.474569,0.4125,0.059483
0.670833,0.442241,0.311111,0.087931
0.372222,0.546983,0.316667,0.087069
0.557639,0.440948,0.318056,0.088793
0.563889,0.453879,0.313889,0.076724
0.415278,0.451293,0.336111,0.100862
0.556944,0.456466,0.327778,0.083621
0.354167,0.365948,0.366667,0.088793
0.497917,0.453879,0.331944,0.078448
0.36875,0.424138,0.309722,0.084483
0.529861,0.459052,0.3125,0.092241
0.457639,0.388793,0.315278,0.07931
0.429167,0.444828,0.319444,0.093103
0.623611,0.445259,0.305556,0.081897
0.411806,0.388793,0.326389,0.091379
0.500694,0.463362,0.329167,0.088793
0.471528,0.601293,0.301389,0.09569
0.3875,0.403017,0.338889,0.081897
0.513194,0.553448,0.318056,0.094828
0.494444,0.467241,0.319444,0.091379
0.501389,0.484483,0.391667,0.082759
0.453472,0.462069,0.379167,0.068966
0.473611,0.472845,0.372222,0.069828
0.44375,0.41681,0.376389,0.068103
0.625,0.488362,0.386111,0.068103
0.493056,0.446983,0.377778,0.080172
0.468056,0.450862,0.394444,0.067241
0.529861,0.322845,0.373611,0.061207
0.559722,0.47931,0.380556,0.074138
0.304167,0.487931,0.380556,0.077586
0.459028,0.340517,0.379167,0.062069
0.511111,0.456466,0.425,0.064655
0.552083,0.386638,0.3625,0.069828
0.457639,0.298707,0.4125,0.073276
0.502778,0.378448,0.380556,0.072414
0.534028,0.471552,0.390278,0.07069
0.609722,0.481897,0.413889,0.062069
0.445833,0.478879,0.386111,0.09569
0.50625,0.463362,0.395833,0.061207
0.490278,0.440517,0.402778,0.060345
0.523611,0.518966,0.366667,0.067241
0.46875,0.421983,0.384722,0.068103
0.392361,0.43319,0.390278,0.076724
0.457639,0.461207,0.381944,0.084483
0.571528,0.462931,0.393056,0.074138
0.538194,0.428879,0.379167,0.083621
0.543056,0.448707,0.388889,0.075
0.480556,0.438793,0.394444,0.062069
0.509722,0.413793,0.405556,0.068966
0.460417,0.444828,0.298611,0.082759
0.591667,0.410345,0.288889,0.086207
0.539583,0.581466,0.290278,0.085345
0.411806,0.527586,0.295833,0.082759
0.45625,0.434052,0.390278,0.064655
0.486111,0.449138,0.413889,0.062069
0.477083,0.461207,0.415278,0.062069
0.530556,0.453448,0.380556,0.072414
0.666667,0.373276,0.286111,0.084483
0.460417,0.464655,0.390278,0.07931
0.429167,0.424569,0.380556,0.066379
0.535417,0.472414,0.3875,0.082759
0.479167,0.448276,0.375,0.067241
0.540278,0.467241,0.402778,0.072414
0.4625,0.449569,0.380556,0.073276
0.554861,0.425862,0.423611,0.063793
0.400694,0.438793,0.384722,0.075862
0.438194,0.432328,0.390278,0.076724
0.624306,0.442241,0.384722,0.07931
0.358333,0.400862,0.388889,0.074138
0.440972,0.423707,0.395833,0.064655
0.39375,0.412931,0.398611,0.072414
0.510417,0.349569,0.398611,0.071552
0.509722,0.471121,0.383333,0.076724
0.522917,0.482328,0.393056,0.066379
0.605556,0.405172,0.375,0.075862
0.576389,0.461638,0.408333,0.071552
0.422222,0.403017,0.405556,0.071552
0.439583,0.506897,0.393056,0.074138
0.346528,0.431034,0.2875,0.089655
0.552083,0.452586,0.293056,0.094828
0.589583,0.391379,0.301389,0.096552
0.259028,0.467241,0.281944,0.087931
0.347222,0.432759,0.277778,0.093103
0.461806,0.342672,0.290278,0.099138
0.484028,0.434483,0.301389,0.093103
0.565278,0.478448,0.272222,0.087931
0.403472,0.455172,0.259722,0.098276
0.495833,0.445259,0.308333,0.080172
0.447222,0.459914,0.297222,0.081897
0.450694,0.492672,0.293056,0.076724
0.475,0.468534,0.313889,0.075
0.539583,0.438362,0.3125,0.083621
0.599306,0.438793,0.301389,0.081034
0.457639,0.353879,0.293056,0.097414
0.422222,0.357328,0.297222,0.081897
0.516667,0.453879,0.291667,0.076724
0.395139,0.428879,0.293056,0.092241
0.538889,0.428017,0.288889,0.087069
0.4125,0.442241,0.297222,0.082759
0.482639,0.393966,0.309722,0.081034
0.459722,0.461638,0.313889,0.080172
0.68125,0.450431,0.2875,0.088793
0.374306,0.481034,0.309722,0.086207
0.427083,0.45,0.290278,0.07931
0.492361,0.439224,0.301389,0.081897
0.479167,0.463793,0.372222,0.077586
0.33125,0.422845,0.359722,0.081897
0.543056,0.440948,0.347222,0.078448
0.532639,0.423707,0.359722,0.075
0.463194,0.415086,0.365278,0.080172
0.51875,0.440948,0.393056,0.083621
0.497917,0.467672,0.3625,0.066379
0.433333,0.498276,0.366667,0.065517
0.4125,0.440086,0.361111,0.075
0.477083,0.379741,0.351389,0.073276
0.506944,0.459483,0.366667,0.081034
0.517361,0.455603,0.376389,0.064655
0.470139,0.525431,0.354167,0.071552
0.540278,0.459914,0.344444,0.080172
0.561111,0.505603,0.375,0.085345
0.356944,0.462931,0.372222,0.067241
0.407639,0.412931,0.365278,0.077586
0.429167,0.436638,0.341667,0.076724
0.494444,0.459914,0.35,0.081897
0.515972,0.40819,0.368056,0.081897
0.60625,0.340086,0.3875,0.090517
0.684028,0.509052,0.370833,0.071552
0.484028,0.471121,0.351389,0.076724
0.475694,0.468966,0.348611,0.065517
0.463889,0.389224,0.386111,0.083621
0.56875,0.499569,0.3625,0.080172
0.486111,0.462069,0.35,0.07931
0.589583,0.4625,0.334722,0.085345
0.5375,0.435776,0.355556,0.076724
0.560417,0.428448,0.348611,0.072414
0.415278,0.546983,0.363889,0.092241
0.472222,0.459483,0.341667,0.082759
0.528472,0.501724,0.368056,0.067241
0.513889,0.483621,0.372222,0.075862
0.409722,0.44569,0.355556,0.086207
0.615972,0.440948,0.356944,0.078448
0.488889,0.507759,0.369444,0.072414
0.489583,0.456897,0.368056,0.07931
0.523611,0.503017,0.35,0.066379
0.53125,0.4375,0.359722,0.066379
0.561111,0.457328,0.358333,0.093966
0.614583,0.466379,0.223611,0.122414
0.479167,0.493534,0.308333,0.075
0.375,0.386638,0.3,0.078448
0.475,0.475862,0.3,0.075862
0.393056,0.358621,0.319444,0.082759
0.625,0.399138,0.311111,0.075862
0.705556,0.32931,0.311111,0.077586
0.652083,0.360345,0.368056,0.063793
0.488194,0.464655,0.370833,0.082759
0.517361,0.456034,0.368056,0.068966
0.476389,0.510345,0.372222,0.07931
0.374306,0.321121,0.354167,0.081897
0.488194,0.443103,0.381944,0.072414
0.444444,0.457759,0.358333,0.077586
0.471528,0.418966,0.368056,0.07931
0.481944,0.449569,0.361111,0.069828
0.484722,0.459483,0.352778,0.07931
0.409028,0.45431,0.379167,0.07069
0.53125,0.406897,0.381944,0.065517
0.597222,0.327155,0.380556,0.073276
0.495833,0.443103,0.430556,0.07069
0.509722,0.421983,0.377778,0.075
0.531944,0.346121,0.375,0.068103
0.432639,0.415948,0.373611,0.071552
0.564583,0.467241,0.365278,0.072414
0.476389,0.40431,0.369444,0.086207
0.468056,0.449569,0.386111,0.068103
0.572222,0.461207,0.372222,0.065517
0.478472,0.465948,0.365278,0.081897
0.454167,0.528017,0.366667,0.068103
0.488194,0.488362,0.359722,0.071552
0.419444,0.407328,0.313889,0.088793
0.4,0.444397,0.316667,0.093966
0.579167,0.495259,0.316667,0.083621
0.490972,0.472845,0.331944,0.078448
0.43125,0.456897,0.281944,0.1
0.456944,0.449138,0.263889,0.098276
0.455556,0.423707,0.272222,0.081897
0.475,0.493966,0.272222,0.094828
0.534722,0.491379,0.430556,0.065517
0.485417,0.410776,0.426389,0.066379
0.445833,0.43319,0.419444,0.064655
0.486111,0.5,0.3,0.082759
0.538889,0.45,0.327778,0.07931
0.620139,0.425431,0.281944,0.087069
0.550694,0.426293,0.293056,0.107759
0.501389,0.484052,0.277778,0.097414
0.275,0.449138,0.269444,0.075862
0.5125,0.360345,0.3,0.091379
0.416667,0.431897,0.283333,0.103448
0.449306,0.424138,0.323611,0.074138
0.615278,0.311638,0.313889,0.081897
0.463889,0.49181,0.316667,0.081897
0.469444,0.469828,0.302778,0.082759
0.3875,0.368103,0.355556,0.084483
0.526389,0.446121,0.333333,0.083621
0.467361,0.45819,0.318056,0.081897
0.403472,0.477155,0.301389,0.090517
0.447222,0.458621,0.327778,0.082759
0.498611,0.345259,0.341667,0.080172
0.484028,0.443534,0.315278,0.083621
0.434722,0.469397,0.319444,0.075
0.472222,0.409483,0.338889,0.074138
0.471528,0.422414,0.334722,0.089655
0.543056,0.481466,0.330556,0.080172
0.760417,0.383621,0.318056,0.087931
0.296528,0.497845,0.315278,0.087069
0.638194,0.454741,0.345833,0.085345
0.442361,0.515517,0.318056,0.084483
0.445139,0.481897,0.315278,0.091379
0.428472,0.492241,0.329167,0.093103
0.438194,0.473707,0.315278,0.081897
0.473611,0.444828,0.322222,0.086207
0.398611,0.475,0.325,0.091379
0.496528,0.323276,0.315278,0.084483
0.36875,0.52069,0.331944,0.07931
0.554167,0.407759,0.313889,0.084483
0.433333,0.479741,0.338889,0.087069
0.409722,0.431897,0.411111,0.084483
0.489583,0.464224,0.398611,0.078448
0.463194,0.472845,0.273611,0.099138
0.484028,0.434052,0.276389,0.099138
0.395139,0.461207,0.265278,0.091379
0.385417,0.403017,0.220833,0.135345
0.588194,0.425,0.376389,0.068966
0.545139,0.505603,0.345833,0.068103
0.423611,0.293103,0.347222,0.075862
0.418056,0.546121,0.352778,0.080172
0.560417,0.454741,0.356944,0.078448
0.327778,0.498707,0.338889,0.073276
0.482639,0.427586,0.345833,0.074138
0.555556,0.544397,0.372222,0.069828
